10_000_000.
number of methods: 3
number of query sets: 3
number of queries in each true or false: 1000
DGraph fileName=./experiments/graphs/real/webGoogle/webGoogleL8exp.edge
DGraph |V|=875714,|E|=5105039,|L|=8
DGraph size(byte)=81680624, time(s)=1.06968
dataset: ./experiments/graphs/real/webGoogle/webGoogleL8exp.edge with |L|=8 and |V|=875714
method i=0
runTestsPerIndex index=BFSBFS has index size (byte): 81680624
BFS required index construction time (s): 1.06968
Method: BFS queryset: 0
*Query 0: (1158,1,00000000000000000000000010000100, true), avg=0.01489996910
*Query 27: (1930,12,00000000000000000000000010000001, true), avg=0.03780206044
*Query 28: (1930,12,00000000000000000000000010000010, true), avg=0.06796828905
*Query 29: (1930,12,00000000000000000000000011000000, true), avg=0.05342594782
*Query 30: (1930,12,00000000000000000000000110000000, true), avg=0.04655528068
*Query 31: (1930,13,00000000000000000000000010000001, true), avg=0.02103193600
*Query 32: (1930,13,00000000000000000000000010010000, true), avg=0.03798468907
*Query 33: (1930,14,00000000000000000000000010010000, true), avg=0.03858629862
*Query 34: (1930,14,00000000000000000000000010100000, true), avg=0.00656469662
*Query 35: (1930,15,00000000000000000000000010000001, true), avg=0.03688971201
*Query 36: (1930,15,00000000000000000000000010010000, true), avg=0.05442396799
*Query 37: (1930,16,00000000000000000000000010000001, true), avg=0.02104536692
*Query 38: (1930,16,00000000000000000000000010000100, true), avg=0.04089093208
*Query 39: (1930,17,00000000000000000000000010000010, true), avg=0.06868402163
*Query 40: (1930,17,00000000000000000000000110000000, true), avg=0.05935867627
*Query 41: (1930,18,00000000000000000000000010001000, true), avg=0.00345063209
*Query 42: (1930,18,00000000000000000000000010010000, true), avg=0.01372734705
*Query 43: (1930,18,00000000000000000000000110000000, true), avg=0.00995500882
*Query 44: (1930,19,00000000000000000000000010000010, true), avg=0.00480667750
*Query 45: (1930,19,00000000000000000000000110000000, true), avg=0.00350030263
*Query 46: (1930,20,00000000000000000000000010010000, true), avg=0.03713663419
*Query 47: (1930,20,00000000000000000000000011000000, true), avg=0.03745428721
*Query 48: (3592,1,00000000000000000000000010001000, true), avg=0.03320455551
*Query 49: (3592,2,00000000000000000000000010010000, true), avg=0.05390095710
*Query 50: (3592,2,00000000000000000000000011000000, true), avg=0.03131969769
*Query 51: (3592,3,00000000000000000000000010000100, true), avg=0.05124322573
*Query 52: (3592,3,00000000000000000000000010010000, true), avg=0.05410933494
*Query 53: (3592,4,00000000000000000000000010010000, true), avg=0.05411529541
*Query 54: (3592,4,00000000000000000000000010100000, true), avg=0.04911963144
*Query 55: (3592,4,00000000000000000000000110000000, true), avg=0.04204034805
*Query 56: (3592,5,00000000000000000000000010000010, true), avg=0.02918267250
*Query 57: (3592,5,00000000000000000000000010001000, true), avg=0.04981438318
*Query 58: (3592,6,00000000000000000000000010000010, true), avg=0.02921962738
*Query 59: (3592,7,00000000000000000000000010000100, true), avg=0.05115675926
*Query 60: (3592,7,00000000000000000000000010010000, true), avg=0.05407158533
*Query 61: (3592,7,00000000000000000000000110000000, true), avg=0.04203470547
*Query 62: (3592,8,00000000000000000000000010001000, true), avg=0.05108332633
*Query 63: (3592,8,00000000000000000000000010010000, true), avg=0.06760009129
*Query 64: (22431,1,00000000000000000000000010100000, true), avg=0.01653695106
*Query 65: (22431,1,00000000000000000000000110000000, true), avg=0.01806497573
*Query 66: (22431,2,00000000000000000000000010000010, true), avg=0.04081304868
*Query 67: (22431,2,00000000000000000000000010010000, true), avg=0.04073500633
*Query 68: (22431,3,00000000000000000000000010001000, true), avg=0.03690528869
*Query 69: (22431,4,00000000000000000000000010000001, true), avg=0.04365666707
*Query 70: (22431,4,00000000000000000000000010100000, true), avg=0.03262066841
*Query 71: (30667,1,00000000000000000000000110000000, true), avg=0.00666769345
*Query 72: (30667,2,00000000000000000000000010000100, true), avg=0.02299602826
*Query 73: (30667,3,00000000000000000000000010000100, true), avg=0.02362163861
*Query 74: (30667,3,00000000000000000000000010001000, true), avg=0.02452468872
*Query 75: (30667,4,00000000000000000000000010000100, true), avg=0.02372288703
*Query 76: (30667,5,00000000000000000000000010000001, true), avg=0.03114040692
*Query 77: (30667,5,00000000000000000000000010010000, true), avg=0.01561363538
*Query 78: (30667,6,00000000000000000000000010010000, true), avg=0.01871037483
*Query 79: (30667,6,00000000000000000000000010100000, true), avg=0.03554940223
*Query 80: (32985,1,00000000000000000000000010000010, true), avg=0.00428199768
*Query 81: (32985,1,00000000000000000000000010000100, true), avg=0.00411065419
*Query 82: (32985,1,00000000000000000000000010010000, true), avg=0.03735661506
*Query 83: (32985,1,00000000000000000000000011000000, true), avg=0.02987360954
*Query 84: (32985,2,00000000000000000000000010000001, true), avg=0.01140507062
*Query 85: (32985,3,00000000000000000000000010000001, true), avg=0.04422760009
*Query 86: (32985,3,00000000000000000000000011000000, true), avg=0.04622332255
*Query 87: (32985,4,00000000000000000000000010000100, true), avg=0.01086425781
*Query 88: (32985,4,00000000000000000000000010010000, true), avg=0.03729597727
*Query 89: (32985,4,00000000000000000000000010100000, true), avg=0.02766068776
*Query 90: (32985,5,00000000000000000000000010000001, true), avg=0.01143066088
*Query 91: (32985,5,00000000000000000000000011000000, true), avg=0.01277844111
*Query 92: (32985,5,00000000000000000000000110000000, true), avg=0.00811298688
*Query 93: (32985,7,00000000000000000000000010000001, true), avg=0.04410870869
*Query 94: (32985,8,00000000000000000000000010000001, true), avg=0.02838770548
*Query 95: (32985,9,00000000000000000000000010000100, true), avg=0.00411232312
*Query 96: (32985,9,00000000000000000000000010001000, true), avg=0.02681938807
*Query 97: (32985,9,00000000000000000000000110000000, true), avg=0.02166159947
*Query 98: (44634,1,00000000000000000000000010000100, true), avg=0.02838071187
*Query 99: (44634,1,00000000000000000000000110000000, true), avg=0.03422562281
*Query 100: (44634,2,00000000000000000000000010010000, true), avg=0.00985964139
*Query 101: (44634,2,00000000000000000000000010100000, true), avg=0.01182277997
*Query 102: (44634,3,00000000000000000000000010000001, true), avg=0.03294475873
*Query 103: (44634,3,00000000000000000000000010000100, true), avg=0.04759073257
*Query 104: (44634,3,00000000000000000000000010100000, true), avg=0.03032271067
*Query 105: (44634,3,00000000000000000000000011000000, true), avg=0.05651307106
*Query 106: (44634,3,00000000000000000000000110000000, true), avg=0.05014324188
*Query 107: (44634,4,00000000000000000000000010001000, true), avg=0.02702530225
*Query 108: (44634,4,00000000000000000000000010010000, true), avg=0.00983023643
*Query 109: (44634,5,00000000000000000000000010010000, true), avg=0.00970029830
*Query 110: (44634,5,00000000000000000000000110000000, true), avg=0.02110950152
*Query 111: (44634,6,00000000000000000000000010001000, true), avg=0.04179859161
*Query 112: (44634,6,00000000000000000000000010010000, true), avg=0.02821270624
*Query 113: (44634,7,00000000000000000000000010000100, true), avg=0.02866395314
*Query 114: (44634,7,00000000000000000000000010010000, true), avg=0.02819069226
*Query 115: (44634,8,00000000000000000000000010000010, true), avg=0.04630303382
*Query 116: (44634,8,00000000000000000000000010100000, true), avg=0.03028829892
*Query 117: (44634,9,00000000000000000000000010001000, true), avg=0.04514002799
*Query 118: (44634,9,00000000000000000000000010010000, true), avg=0.02828963597
*Query 119: (44634,9,00000000000000000000000110000000, true), avg=0.03880739212
*Query 120: (44634,10,00000000000000000000000010000100, true), avg=0.06373771031
*Query 121: (44634,10,00000000000000000000000010100000, true), avg=0.04915730158
*Query 122: (44634,10,00000000000000000000000011000000, true), avg=0.04524199167
*Query 123: (44634,10,00000000000000000000000110000000, true), avg=0.06285357475
*Query 124: (44634,11,00000000000000000000000010010000, true), avg=0.02826237678
*Query 125: (44634,12,00000000000000000000000010001000, true), avg=0.06110231081
*Query 126: (44634,13,00000000000000000000000010000001, true), avg=0.04556369781
*Query 127: (44634,14,00000000000000000000000010000100, true), avg=0.02979667981
*Query 128: (44634,14,00000000000000000000000010001000, true), avg=0.04662831624
*Query 129: (44634,15,00000000000000000000000010000001, true), avg=0.04581101735
*Query 130: (44634,15,00000000000000000000000010001000, true), avg=0.04695169130
*Query 131: (44634,17,00000000000000000000000010000001, true), avg=0.05438303947
*Query 132: (44634,17,00000000000000000000000011000000, true), avg=0.06948963801
*Query 133: (44634,17,00000000000000000000000110000000, true), avg=0.06299765904
*Query 134: (44634,18,00000000000000000000000010000001, true), avg=0.00109275182
*Query 135: (44634,20,00000000000000000000000010000001, true), avg=0.03391043345
*Query 136: (44634,20,00000000000000000000000010000010, true), avg=0.04649432500
*Query 137: (44634,20,00000000000000000000000010010000, true), avg=0.02823901176
*Query 138: (44634,20,00000000000000000000000011000000, true), avg=0.04490605990
*Query 139: (44634,21,00000000000000000000000010001000, true), avg=0.03238073984
*Query 140: (44634,22,00000000000000000000000011000000, true), avg=0.07754937807
*Query 141: (44664,1,00000000000000000000000010000001, true), avg=0.00685135523
*Query 142: (44664,2,00000000000000000000000010001000, true), avg=0.00792304674
*Query 143: (44664,3,00000000000000000000000010001000, true), avg=0.00785064697
*Query 144: (44664,3,00000000000000000000000010100000, true), avg=0.00915567080
*Query 145: (44664,3,00000000000000000000000110000000, true), avg=0.00652265548
*Query 146: (77057,1,00000000000000000000000010000100, true), avg=0.03657325108
*Query 147: (77057,1,00000000000000000000000010001000, true), avg=0.00986663500
*Query 148: (77057,2,00000000000000000000000010000100, true), avg=0.01871267954
*Query 149: (77057,2,00000000000000000000000010010000, true), avg=0.01674429575
*Query 150: (77057,2,00000000000000000000000010100000, true), avg=0.00183494885
*Query 151: (77057,3,00000000000000000000000010000100, true), avg=0.05272038777
*Query 152: (77057,3,00000000000000000000000011000000, true), avg=0.02333426475
*Query 153: (77057,3,00000000000000000000000110000000, true), avg=0.04219961166
*Query 154: (77057,4,00000000000000000000000010000001, true), avg=0.00955605506
*Query 155: (77057,4,00000000000000000000000010000100, true), avg=0.01862390836
*Query 156: (77057,4,00000000000000000000000010100000, true), avg=0.00183431307
*Query 157: (77057,5,00000000000000000000000010100000, true), avg=0.00183391571
*Query 158: (77057,5,00000000000000000000000110000000, true), avg=0.01186203956
*Query 159: (122365,1,00000000000000000000000010000010, true), avg=0.03482500712
*Query 160: (122365,1,00000000000000000000000010010000, true), avg=0.02249622344
*Query 161: (122365,2,00000000000000000000000010000100, true), avg=0.02457292874
*Query 162: (122365,2,00000000000000000000000011000000, true), avg=0.02151433626
*Query 163: (122365,2,00000000000000000000000110000000, true), avg=0.01660831769
*Query 164: (144130,1,00000000000000000000000010000100, true), avg=0.03249335289
*Query 165: (144130,1,00000000000000000000000010010000, true), avg=0.03682851791
*Query 166: (144130,1,00000000000000000000000010100000, true), avg=0.00741561253
*Query 167: (144130,3,00000000000000000000000010001000, true), avg=0.04990307490
*Query 168: (144130,3,00000000000000000000000010100000, true), avg=0.01929060618
*Query 169: (144130,3,00000000000000000000000011000000, true), avg=0.02572234471
*Query 170: (161043,1,00000000000000000000000010000010, true), avg=0.04198670387
*Query 171: (161043,1,00000000000000000000000010001000, true), avg=0.04227129618
*Query 172: (161043,1,00000000000000000000000010010000, true), avg=0.00777371724
*Query 173: (161043,1,00000000000000000000000110000000, true), avg=0.03200372060
*Query 174: (161043,2,00000000000000000000000010001000, true), avg=0.02497434616
*Query 175: (161043,2,00000000000000000000000010100000, true), avg=0.02268870671
*Query 176: (161043,2,00000000000000000000000011000000, true), avg=0.02056908607
*Query 177: (161043,3,00000000000000000000000010000100, true), avg=0.05460000038
*Query 178: (161043,3,00000000000000000000000010100000, true), avg=0.04040185610
*Query 179: (161043,4,00000000000000000000000010001000, true), avg=0.02579394976
*Query 180: (161043,4,00000000000000000000000010100000, true), avg=0.02361162503
*Query 181: (161043,4,00000000000000000000000011000000, true), avg=0.02163728078
*Query 182: (161043,5,00000000000000000000000010000010, true), avg=0.02577733993
*Query 183: (161043,5,00000000000000000000000010010000, true), avg=0.00782132148
*Query 184: (161043,6,00000000000000000000000010000001, true), avg=0.02952369054
*Query 185: (161043,6,00000000000000000000000010001000, true), avg=0.04200903574
*Query 186: (161043,6,00000000000000000000000010010000, true), avg=0.01588304837
*Query 187: (161043,6,00000000000000000000000110000000, true), avg=0.03225398063
*Query 188: (161043,7,00000000000000000000000010000100, true), avg=0.03865170478
*Query 189: (161043,7,00000000000000000000000011000000, true), avg=0.03787287076
*Query 190: (161043,8,00000000000000000000000010000001, true), avg=0.04681332906
*Query 191: (161043,9,00000000000000000000000010000001, true), avg=0.04688096046
*Query 192: (161043,9,00000000000000000000000010000010, true), avg=0.04236276944
*Query 193: (161043,9,00000000000000000000000110000000, true), avg=0.03317769368
*Query 194: (161043,10,00000000000000000000000010010000, true), avg=0.03833532333
*Query 195: (161043,11,00000000000000000000000011000000, true), avg=0.03784799575
*Query 196: (161043,11,00000000000000000000000110000000, true), avg=0.03312937418
*Query 197: (161043,12,00000000000000000000000010000001, true), avg=0.06237570444
*Query 198: (161043,13,00000000000000000000000010100000, true), avg=0.04042061169
*Query 199: (161043,14,00000000000000000000000010001000, true), avg=0.04236634572
*Query 200: (161043,14,00000000000000000000000011000000, true), avg=0.03921008110
*Query 201: (161043,15,00000000000000000000000010000001, true), avg=0.04911422729
*Query 202: (161043,15,00000000000000000000000011000000, true), avg=0.04002698262
*Query 203: (161043,16,00000000000000000000000010001000, true), avg=0.04302167892
*Query 204: (163555,1,00000000000000000000000010000001, true), avg=0.03392434120
*Query 205: (163555,1,00000000000000000000000011000000, true), avg=0.03032072385
*Query 206: (163555,2,00000000000000000000000010000100, true), avg=0.02051862080
*Query 207: (163555,3,00000000000000000000000010000010, true), avg=0.02502703666
*Query 208: (163555,3,00000000000000000000000010001000, true), avg=0.04697171847
*Query 209: (163555,3,00000000000000000000000010100000, true), avg=0.04677303632
*Query 210: (163555,3,00000000000000000000000011000000, true), avg=0.04555495580
*Query 211: (163555,3,00000000000000000000000110000000, true), avg=0.03783067067
*Query 212: (193937,1,00000000000000000000000010000001, true), avg=0.03192694981
*Query 213: (193937,1,00000000000000000000000010000010, true), avg=0.04963771502
*Query 214: (193937,1,00000000000000000000000110000000, true), avg=0.03902324040
*Query 215: (193937,2,00000000000000000000000010000001, true), avg=0.04822031656
*Query 216: (193937,2,00000000000000000000000010000100, true), avg=0.03275163968
*Query 217: (193937,2,00000000000000000000000010010000, true), avg=0.03474529584
*Query 218: (193937,2,00000000000000000000000011000000, true), avg=0.04571930567
*Query 219: (193937,3,00000000000000000000000010000100, true), avg=0.05068469047
*Query 220: (193937,3,00000000000000000000000010001000, true), avg=0.05705968538
*Query 221: (193937,4,00000000000000000000000010010000, true), avg=0.03490869204
*Query 222: (193937,5,00000000000000000000000010000010, true), avg=0.05612436930
*Query 223: (193937,5,00000000000000000000000010001000, true), avg=0.05515034993
*Query 224: (201336,1,00000000000000000000000010000010, true), avg=0.05135663350
*Query 225: (201336,3,00000000000000000000000010001000, true), avg=0.05699523289
*Query 226: (201336,3,00000000000000000000000010100000, true), avg=0.04027064641
*Query 227: (201336,4,00000000000000000000000010000100, true), avg=0.03510761260
*Query 228: (201336,4,00000000000000000000000010100000, true), avg=0.04101030031
*Query 229: (201336,5,00000000000000000000000010000001, true), avg=0.02153261502
*Query 230: (201336,5,00000000000000000000000010001000, true), avg=0.04595025380
*Query 231: (201336,5,00000000000000000000000010100000, true), avg=0.02422094345
*Query 232: (201336,6,00000000000000000000000010000001, true), avg=0.03675198554
*Query 233: (201336,7,00000000000000000000000010000100, true), avg=0.03485933939
*Query 234: (201336,8,00000000000000000000000010000001, true), avg=0.05473335584
*Query 235: (201336,8,00000000000000000000000010000100, true), avg=0.05135138829
*Query 236: (201336,8,00000000000000000000000010100000, true), avg=0.04028399785
*Query 237: (201336,8,00000000000000000000000110000000, true), avg=0.05738512674
*Query 238: (201336,9,00000000000000000000000010001000, true), avg=0.06192072232
*Query 239: (201336,10,00000000000000000000000010001000, true), avg=0.06192135810
*Query 240: (201336,10,00000000000000000000000010010000, true), avg=0.04215661684
*Query 241: (201336,11,00000000000000000000000010000100, true), avg=0.05121111869
*Query 242: (201336,11,00000000000000000000000010010000, true), avg=0.02438791592
*Query 243: (201336,12,00000000000000000000000010000001, true), avg=0.06775625546
*Query 244: (201336,12,00000000000000000000000011000000, true), avg=0.07639296849
*Query 245: (206140,1,00000000000000000000000010000001, true), avg=0.01812473932
*Query 246: (206140,1,00000000000000000000000010100000, true), avg=0.00415126482
*Query 247: (206140,2,00000000000000000000000010000001, true), avg=0.00602404276
*Query 248: (206140,2,00000000000000000000000010000010, true), avg=0.00442870457
*Query 249: (206140,2,00000000000000000000000010100000, true), avg=0.00416334470
*Query 250: (206140,3,00000000000000000000000010000010, true), avg=0.02989697456
*Query 251: (206140,3,00000000000000000000000010010000, true), avg=0.01763963699
*Query 252: (213493,1,00000000000000000000000011000000, true), avg=0.02253826459
*Query 253: (213493,2,00000000000000000000000010000001, true), avg=0.00422104199
*Query 254: (213493,2,00000000000000000000000010010000, true), avg=0.02247166633
*Query 255: (213493,4,00000000000000000000000010000010, true), avg=0.03043643633
*Query 256: (213493,5,00000000000000000000000010000010, true), avg=0.03074924151
*Query 257: (213493,5,00000000000000000000000010000100, true), avg=0.03525797526
*Query 258: (221879,1,00000000000000000000000010000001, true), avg=0.00217572848
*Query 259: (221879,1,00000000000000000000000010000100, true), avg=0.02123864491
*Query 260: (221879,2,00000000000000000000000011000000, true), avg=0.04165395100
*Query 261: (221879,3,00000000000000000000000010010000, true), avg=0.05224402745
*Query 262: (221879,3,00000000000000000000000011000000, true), avg=0.04850204785
*Query 263: (221879,3,00000000000000000000000110000000, true), avg=0.04390231768
*Query 264: (248654,1,00000000000000000000000010000001, true), avg=0.01021194458
*Query 265: (248654,2,00000000000000000000000010001000, true), avg=0.01364835103
*Query 266: (248654,2,00000000000000000000000010100000, true), avg=0.01842466990
*Query 267: (248654,2,00000000000000000000000011000000, true), avg=0.01598525047
*Query 268: (248654,4,00000000000000000000000010000100, true), avg=0.02721754709
*Query 269: (248654,4,00000000000000000000000011000000, true), avg=0.01624361673
*Query 270: (248654,5,00000000000000000000000010000001, true), avg=0.01996628443
*Query 271: (248654,5,00000000000000000000000010001000, true), avg=0.01365876197
*Query 272: (248654,6,00000000000000000000000011000000, true), avg=0.03168439865
*Query 273: (248654,7,00000000000000000000000010000001, true), avg=0.02035093307
*Query 274: (248654,7,00000000000000000000000010001000, true), avg=0.01369063059
*Query 275: (248654,8,00000000000000000000000010000010, true), avg=0.04128448168
*Query 276: (248654,8,00000000000000000000000010000100, true), avg=0.04592323303
*Query 277: (248654,8,00000000000000000000000010100000, true), avg=0.03612701098
*Query 278: (248654,9,00000000000000000000000010001000, true), avg=0.03130404154
*Query 279: (248654,9,00000000000000000000000011000000, true), avg=0.03256940841
*Query 280: (248654,11,00000000000000000000000010000100, true), avg=0.04567964871
*Query 281: (248654,11,00000000000000000000000010001000, true), avg=0.03136436144
*Query 282: (248654,11,00000000000000000000000010010000, true), avg=0.03669802347
*Query 283: (259535,1,00000000000000000000000010000001, true), avg=0.02002692222
*Query 284: (259535,1,00000000000000000000000010001000, true), avg=0.03630407651
*Query 285: (259535,2,00000000000000000000000010000100, true), avg=0.03965131441
*Query 286: (259535,2,00000000000000000000000011000000, true), avg=0.04775905609
*Query 287: (259535,3,00000000000000000000000010000100, true), avg=0.05563863118
*Query 288: (259535,4,00000000000000000000000010000001, true), avg=0.02010989189
*Query 289: (263612,1,00000000000000000000000010000001, true), avg=0.04836257298
*Query 290: (263612,1,00000000000000000000000010000010, true), avg=0.01745398839
*Query 291: (263612,1,00000000000000000000000010000100, true), avg=0.06025600433
*Query 292: (263612,2,00000000000000000000000010000010, true), avg=0.03340800603
*Query 293: (263612,2,00000000000000000000000011000000, true), avg=0.04337199529
*Query 294: (263612,3,00000000000000000000000011000000, true), avg=0.04357266426
*Query 295: (263612,3,00000000000000000000000110000000, true), avg=0.06530276934
*Query 296: (277750,1,00000000000000000000000010000010, true), avg=0.00029802322
*Query 297: (277750,1,00000000000000000000000010010000, true), avg=0.00026599566
*Query 298: (277750,1,00000000000000000000000011000000, true), avg=0.00023833910
*Query 299: (277750,2,00000000000000000000000010000001, true), avg=0.00026369094
*Query 300: (277750,3,00000000000000000000000010000001, true), avg=0.00056727727
*Query 301: (277750,3,00000000000000000000000010010000, true), avg=0.00065461794
*Query 302: (277750,4,00000000000000000000000010000001, true), avg=0.00055472056
*Query 303: (277750,4,00000000000000000000000010000010, true), avg=0.00029802322
*Query 304: (277750,4,00000000000000000000000010100000, true), avg=0.00048001607
*Query 305: (277750,5,00000000000000000000000010000010, true), avg=0.00029770533
*Query 306: (277750,5,00000000000000000000000010100000, true), avg=0.00022403399
*Query 307: (277750,6,00000000000000000000000010001000, true), avg=0.00090138117
*Query 308: (277750,6,00000000000000000000000010100000, true), avg=0.00048804283
*Query 309: (277750,6,00000000000000000000000011000000, true), avg=0.00052142143
*Query 310: (277750,8,00000000000000000000000010001000, true), avg=0.00091401735
*Query 311: (277750,10,00000000000000000000000010000001, true), avg=0.00105031331
*Query 312: (277750,11,00000000000000000000000010010000, true), avg=0.00065533320
*Query 313: (277750,12,00000000000000000000000110000000, true), avg=0.00085600217
*Query 314: (277750,13,00000000000000000000000010100000, true), avg=0.00050632158
*Query 315: (277750,14,00000000000000000000000010000001, true), avg=0.00026400883
*Query 316: (277750,14,00000000000000000000000010010000, true), avg=0.00026639302
*Query 317: (292396,1,00000000000000000000000010000001, true), avg=0.00173330307
*Query 318: (292396,1,00000000000000000000000010000010, true), avg=0.00124502182
*Query 319: (292396,1,00000000000000000000000010010000, true), avg=0.00141429901
*Query 320: (292396,1,00000000000000000000000011000000, true), avg=0.00157562891
*Query 321: (292396,2,00000000000000000000000010000010, true), avg=0.00254964828
*Query 322: (292396,3,00000000000000000000000010000100, true), avg=0.00257062911
*Query 323: (292396,3,00000000000000000000000110000000, true), avg=0.00199492772
*Query 324: (292396,4,00000000000000000000000011000000, true), avg=0.00304698944
*Query 325: (292396,5,00000000000000000000000010000010, true), avg=0.00254797935
*Query 326: (292396,5,00000000000000000000000010000100, true), avg=0.00194962819
*Query 327: (292396,5,00000000000000000000000010100000, true), avg=0.00252159436
*Query 328: (292396,7,00000000000000000000000010000001, true), avg=0.01376740137
*Query 329: (292396,7,00000000000000000000000010000010, true), avg=0.00879963239
*Query 330: (292396,7,00000000000000000000000010001000, true), avg=0.00782791773
*Query 331: (292396,7,00000000000000000000000010010000, true), avg=0.00392031669
*Query 332: (292396,8,00000000000000000000000010000001, true), avg=0.00820724169
*Query 333: (292396,8,00000000000000000000000110000000, true), avg=0.00392731030
*Query 334: (292396,9,00000000000000000000000010000100, true), avg=0.00397801399
*Query 335: (292396,10,00000000000000000000000010001000, true), avg=0.00513768196
*Query 336: (292396,11,00000000000000000000000010010000, true), avg=0.00581661860
*Query 337: (292396,11,00000000000000000000000110000000, true), avg=0.00392500559
*Query 338: (292396,12,00000000000000000000000010100000, true), avg=0.01115059852
*Query 339: (292396,12,00000000000000000000000110000000, true), avg=0.00739900271
*Query 340: (305609,1,00000000000000000000000010000100, true), avg=0.03366406758
*Query 341: (305609,1,00000000000000000000000010001000, true), avg=0.03467591603
*Query 342: (305609,1,00000000000000000000000010010000, true), avg=0.03861840565
*Query 343: (305609,2,00000000000000000000000011000000, true), avg=0.03839174906
*Query 344: (305609,3,00000000000000000000000010000010, true), avg=0.04321130116
*Query 345: (305609,4,00000000000000000000000010010000, true), avg=0.03875438372
*Query 346: (310523,1,00000000000000000000000011000000, true), avg=0.00516700744
*Query 347: (310523,2,00000000000000000000000010000001, true), avg=0.00556834538
*Query 348: (310523,2,00000000000000000000000010000010, true), avg=0.06016699473
*Query 349: (310523,2,00000000000000000000000010010000, true), avg=0.02435326576
*Query 350: (310523,3,00000000000000000000000010000001, true), avg=0.00558034578
*Query 351: (310523,3,00000000000000000000000010001000, true), avg=0.03376078605
*Query 352: (310523,5,00000000000000000000000010000010, true), avg=0.04833086331
*Query 353: (310523,5,00000000000000000000000010001000, true), avg=0.03477740287
*Query 354: (310523,5,00000000000000000000000010010000, true), avg=0.02430041631
*Query 355: (310523,5,00000000000000000000000110000000, true), avg=0.02777640024
*Query 356: (310523,6,00000000000000000000000010000001, true), avg=0.00587399800
*Query 357: (310523,7,00000000000000000000000010000010, true), avg=0.05193201700
*Query 358: (310523,7,00000000000000000000000010000100, true), avg=0.02273337046
*Query 359: (310523,7,00000000000000000000000011000000, true), avg=0.00517765680
*Query 360: (310523,8,00000000000000000000000011000000, true), avg=0.01347510019
*Query 361: (310523,8,00000000000000000000000110000000, true), avg=0.04290994008
*Query 362: (310523,10,00000000000000000000000010100000, true), avg=0.05742629369
*Query 363: (310523,10,00000000000000000000000110000000, true), avg=0.04426169395
*Query 364: (310523,11,00000000000000000000000110000000, true), avg=0.04413604736
*Query 365: (310523,12,00000000000000000000000010000001, true), avg=0.03081067403
*Query 366: (310523,12,00000000000000000000000010010000, true), avg=0.04161659876
*Query 367: (310523,12,00000000000000000000000010100000, true), avg=0.07007455825
*Query 368: (310523,12,00000000000000000000000110000000, true), avg=0.05826465288
*Query 369: (310523,13,00000000000000000000000010000100, true), avg=0.04068128267
*Query 370: (310523,14,00000000000000000000000010010000, true), avg=0.04023098945
*Query 371: (310523,14,00000000000000000000000010100000, true), avg=0.05746165911
*Query 372: (310523,14,00000000000000000000000110000000, true), avg=0.04421464602
*Query 373: (310523,15,00000000000000000000000010000001, true), avg=0.01602005958
